"id","year","month","state_name","state_code","assembly_no","ac_name","ac_type","candidate_name","sex","age","candidate_type","party","position","ac_total_candidates","total_electors","total_votes","total_valid_votes","vote_share_percentage","margin","margin_percentage","turnout_percentage","poll_no","delimit_id"
59254,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Rajkumar Pappu Khurana","MALE",50.0,"GEN","INC",3.0,16.0,226426.0,42128.0,177531.0,23.73,34219.0,19.27,78.41,0.0,4.0
59255,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Rameshwar Tumram Ramu","MALE",28.0,"GEN","GGP",4.0,16.0,226426.0,7909.0,177531.0,4.45,5593.0,3.15,78.41,0.0,4.0
59256,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Rajesh Upadhyay","MALE",57.0,"GEN","IND",5.0,16.0,226426.0,2316.0,177531.0,1.3,287.0,0.16,78.41,0.0,4.0
59257,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Moh Ashfak Ahmad","MALE",31.0,"GEN","MNDP",6.0,16.0,226426.0,2029.0,177531.0,1.14,19.0,0.01,78.41,0.0,4.0
59258,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Major Nihal Singh Thakur","MALE",58.0,"GEN","IND",7.0,16.0,226426.0,2010.0,177531.0,1.13,136.0,0.08,78.41,0.0,4.0
59259,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Makbool Shah","MALE",58.0,"GEN","IND",8.0,16.0,226426.0,1874.0,177531.0,1.06,44.0,0.02,78.41,0.0,4.0
59260,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Ghasiram Sanodia","MALE",64.0,"GEN","IND",9.0,16.0,226426.0,1830.0,177531.0,1.03,354.0,0.2,78.41,0.0,4.0
59261,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Dilip Sisodiya","MALE",40.0,"GEN","BSP",10.0,16.0,226426.0,1476.0,177531.0,0.83,15.0,0.01,78.41,0.0,4.0
59262,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Mukesh Kumar Sanodiya","MALE",33.0,"GEN","IND",11.0,16.0,226426.0,1461.0,177531.0,0.82,292.0,0.16,78.41,0.0,4.0
59263,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Nota","None","","GEN","NOTA",12.0,16.0,226426.0,1169.0,177531.0,0.66,293.0,0.17,78.41,0.0,4.0
59264,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Asha Yashpal Bhalavi","FEMALE",41.0,"GEN","NPEP",13.0,16.0,226426.0,876.0,177531.0,0.49,152.0,0.09,78.41,0.0,4.0
59265,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Akbar","MALE",43.0,"GEN","IND",14.0,16.0,226426.0,724.0,177531.0,0.41,84.0,0.05,78.41,0.0,4.0
59266,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Mahmood Khan","MALE",53.0,"GEN","RPI",15.0,16.0,226426.0,640.0,177531.0,0.36,28.0,0.02,78.41,0.0,4.0
59267,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Azhar Aleem Khan Jammu Vakeel","MALE",62.0,"GEN","IND",16.0,16.0,226426.0,612.0,177531.0,0.34,23.0,0.01,78.41,0.0,4.0
59268,"2013","12","Madhya Pradesh","23",14.0,"Seoni","GEN","Tirath Singh Chandel","MALE",45.0,"GEN","SP",17.0,16.0,226426.0,589.0,177531.0,0.33,0.0,0.0,78.41,0.0,4.0
59269,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Dinesh Rai Munmun","MALE","","GEN","BJP",1.0,19.0,250754.0,99576.0,200767.0,49.6,22008.0,10.96,80.07,0.0,4.0
59270,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Mohan Singh Chandel","MALE","","GEN","INC",2.0,19.0,250754.0,77568.0,200767.0,38.64,71502.0,35.61,80.07,0.0,4.0
59271,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Gaya Prasad Kumre","MALE","","GEN","GGP",3.0,19.0,250754.0,6066.0,200767.0,3.02,3530.0,1.76,80.07,0.0,4.0
59272,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Makbool Shah","MALE","","GEN","IND",4.0,19.0,250754.0,2536.0,200767.0,1.26,222.0,0.11,80.07,0.0,4.0
59273,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Tanvir Khan","MALE","","GEN","IND",5.0,19.0,250754.0,2314.0,200767.0,1.15,276.0,0.14,80.07,0.0,4.0
59274,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","D D Wasnik","MALE","","GEN","CPI",6.0,19.0,250754.0,2038.0,200767.0,1.02,646.0,0.32,80.07,0.0,4.0
59275,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Ahmad Shaeed Qureshi","MALE","","GEN","BSP",7.0,19.0,250754.0,1392.0,200767.0,0.69,182.0,0.09,80.07,0.0,4.0
59276,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","M Rahman","MALE","","GEN","IND",8.0,19.0,250754.0,1210.0,200767.0,0.6,67.0,0.03,80.07,0.0,4.0
59277,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Hemant Kumar Shrivas Jittu Bhaiya","MALE","","GEN","IND",9.0,19.0,250754.0,1143.0,200767.0,0.57,113.0,0.06,80.07,0.0,4.0
59278,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Rajendra Gupta Takshak","MALE","","GEN","IND",10.0,19.0,250754.0,1030.0,200767.0,0.51,46.0,0.02,80.07,0.0,4.0
59279,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Govind Shrivas Bhaiya Sarkar","MALE","","GEN","IND",11.0,19.0,250754.0,984.0,200767.0,0.49,152.0,0.08,80.07,0.0,4.0
59280,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Kamleshwar Prasad Dixit","MALE","","GEN","SPKP",12.0,19.0,250754.0,832.0,200767.0,0.41,63.0,0.03,80.07,0.0,4.0
59281,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Nota","None","","GEN","NOTA",13.0,19.0,250754.0,769.0,200767.0,0.38,94.0,0.05,80.07,0.0,4.0
59282,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Raghuvir Singh Sanodiya","MALE","","GEN","AAAP",14.0,19.0,250754.0,675.0,200767.0,0.34,106.0,0.05,80.07,0.0,4.0
59283,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Umesh Kumar Jain","MALE","","GEN","SHS",15.0,19.0,250754.0,569.0,200767.0,0.28,67.0,0.03,80.07,0.0,4.0
59284,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Kunwar Singh Bhalavi","MALE","","GEN","IND",16.0,19.0,250754.0,502.0,200767.0,0.25,25.0,0.01,80.07,0.0,4.0
59285,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Suleman Kadri","MALE","","GEN","BMUP",17.0,19.0,250754.0,477.0,200767.0,0.24,7.0,0.0,80.07,0.0,4.0
59286,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Oamkar","MALE","","GEN","IND",18.0,19.0,250754.0,470.0,200767.0,0.23,161.0,0.08,80.07,0.0,4.0
59287,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Naresh Chourasiya Bablu","MALE","","GEN","IPBP",19.0,19.0,250754.0,309.0,200767.0,0.15,2.0,0.0,80.07,0.0,4.0
59288,"2018","12","Madhya Pradesh","23",15.0,"Seoni","GEN","Rajaram Yadav","MALE","","GEN","IND",20.0,19.0,250754.0,307.0,200767.0,0.15,0.0,0.0,80.07,0.0,4.0
59289,"2013","12","Madhya Pradesh","23",14.0,"Seoni Malwa","GEN","Sartaj Singh","MALE",73.0,"GEN","BJP",1.0,9.0,202938.0,78374.0,164864.0,47.54,12547.0,7.61,81.24,0.0,4.0
59290,"2013","12","Madhya Pradesh","23",14.0,"Seoni Malwa","GEN","Dada Hajari Lal Raghuwanshi","MALE",83.0,"GEN","INC",2.0,9.0,202938.0,65827.0,164864.0,39.93,59262.0,35.95,81.24,0.0,4.0
59291,"2013","12","Madhya Pradesh","23",14.0,"Seoni Malwa","GEN","Fagram","MALE",42.0,"GEN","SWJP",3.0,9.0,202938.0,6565.0,164864.0,3.98,2838.0,1.72,81.24,0.0,4.0
59292,"2013","12","Madhya Pradesh","23",14.0,"Seoni Malwa","GEN","Nota","None","","GEN","NOTA",4.0,9.0,202938.0,3727.0,164864.0,2.26,29.0,0.02,81.24,0.0,4.0
59293,"2013","12","Madhya Pradesh","23",14.0,"Seoni Malwa","GEN","Rajesh Bakoriya Son Of Kaliram Bakoriya Soyat","MALE",40.0,"GEN","BSP",5.0,9.0,202938.0,3698.0,164864.0,2.24,2038.0,1.24,81.24,0.0,4.0
59294,"2013","12","Madhya Pradesh","23",14.0,"Seoni Malwa","GEN","Yogesh","MALE",37.0,"GEN","IND",6.0,9.0,202938.0,1660.0,164864.0,1.01,95.0,0.06,81.24,0.0,4.0
59295,"2013","12","Madhya Pradesh","23",14.0,"Seoni Malwa","GEN","Aditya Narayan","MALE",48.0,"GEN","NCP",7.0,9.0,202938.0,1565.0,164864.0,0.95,118.0,0.07,81.24,0.0,4.0
59296,"2013","12","Madhya Pradesh","23",14.0,"Seoni Malwa","GEN","Hariom Singh","MALE",51.0,"GEN","IND",8.0,9.0,202938.0,1447.0,164864.0,0.88,278.0,0.17,81.24,0.0,4.0
59297,"2013","12","Madhya Pradesh","23",14.0,"Seoni Malwa","GEN","Gopal Krishna Yaduwanshi","MALE",28.0,"GEN","IND",9.0,9.0,202938.0,1169.0,164864.0,0.71,337.0,0.2,81.24,0.0,4.0
59298,"2013","12","Madhya Pradesh","23",14.0,"Seoni Malwa","GEN","Kashinath Upadhyay","MALE",72.0,"GEN","IND",10.0,9.0,202938.0,832.0,164864.0,0.5,0.0,0.0,81.24,0.0,4.0
59299,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Premshanker Kunjilal Verma Baghwada","MALE","","GEN","BJP",1.0,14.0,222527.0,88022.0,188975.0,46.58,11604.0,6.14,84.92,0.0,4.0
59300,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Omprakash Hazarilal Raghuwanshi","MALE","","GEN","INC",2.0,14.0,222527.0,76418.0,188975.0,40.44,66736.0,35.31,84.92,0.0,4.0
59301,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Laxman Singh Parte","MALE","","GEN","GGP",3.0,14.0,222527.0,9682.0,188975.0,5.12,5785.0,3.06,84.92,0.0,4.0
59302,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Nota","None","","GEN","NOTA",4.0,14.0,222527.0,3897.0,188975.0,2.06,1806.0,0.96,84.92,0.0,4.0
59303,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Ram Mohan Gour Patel","MALE","","GEN","IND",5.0,14.0,222527.0,2091.0,188975.0,1.11,295.0,0.16,84.92,0.0,4.0
59304,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Meghraj Guldar Hariyale","MALE","","GEN","BSP",6.0,14.0,222527.0,1796.0,188975.0,0.95,32.0,0.02,84.92,0.0,4.0
59305,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Rajshri D O Shankar Singh","FEMALE","","GEN","AAAP",7.0,14.0,222527.0,1764.0,188975.0,0.93,219.0,0.12,84.92,0.0,4.0
59306,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Fagram","MALE","","GEN","SWJP",8.0,14.0,222527.0,1545.0,188975.0,0.82,715.0,0.38,84.92,0.0,4.0
59307,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Eng Badamilal Bhagirath Uikey","MALE","","GEN","IND",9.0,14.0,222527.0,830.0,188975.0,0.44,142.0,0.08,84.92,0.0,4.0
59308,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Umashankar Chandryan","MALE","","GEN","SPKP",10.0,14.0,222527.0,688.0,188975.0,0.36,55.0,0.03,84.92,0.0,4.0
59309,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Deepak Ashware","MALE","","GEN","BASD",11.0,14.0,222527.0,633.0,188975.0,0.33,182.0,0.1,84.92,0.0,4.0
59310,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Badamilal Dauaa Korku","MALE","","GEN","IND",12.0,14.0,222527.0,451.0,188975.0,0.24,4.0,0.0,84.92,0.0,4.0
59311,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Gopal Krishn Yaduwanshi","MALE","","GEN","IND",13.0,14.0,222527.0,447.0,188975.0,0.24,11.0,0.01,84.92,0.0,4.0
59312,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Dinesh Katare Rajalya","MALE","","GEN","SP",14.0,14.0,222527.0,436.0,188975.0,0.23,161.0,0.09,84.92,0.0,4.0
59313,"2018","12","Madhya Pradesh","23",15.0,"Seoni Malwa","GEN","Bhartiya Narendra Raghuwanshi","MALE","","GEN","NYBP",15.0,14.0,222527.0,275.0,188975.0,0.15,0.0,0.0,84.92,0.0,4.0
59314,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Pradeep Agarwal","MALE",45.0,"GEN","BJP",1.0,22.0,162939.0,32423.0,117374.0,27.62,8809.0,7.51,72.04,0.0,4.0
59315,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Ghanshyam Singh","MALE",59.0,"GEN","INC",2.0,22.0,162939.0,23614.0,117374.0,20.12,6924.0,5.9,72.04,0.0,4.0
59316,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Radhelal","MALE",36.0,"GEN","BSP",3.0,22.0,162939.0,16690.0,117374.0,14.22,758.0,0.65,72.04,0.0,4.0
59317,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Damodar Sing Yadav","MALE",37.0,"GEN","BA S D",4.0,22.0,162939.0,15932.0,117374.0,13.57,2746.0,2.34,72.04,0.0,4.0
59318,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Layak Singh Kushwah","MALE",30.0,"GEN","IND",5.0,22.0,162939.0,13186.0,117374.0,11.23,8178.0,6.97,72.04,0.0,4.0
59319,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Kamlesh Urf Munni Gatwar","MALE",55.0,"GEN","IND",6.0,22.0,162939.0,5008.0,117374.0,4.27,3773.0,3.21,72.04,0.0,4.0
59320,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Gulab Yadav","MALE",41.0,"GEN","IND",7.0,22.0,162939.0,1235.0,117374.0,1.05,52.0,0.04,72.04,0.0,4.0
59321,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Atal Bihari Sharma","MALE",41.0,"GEN","NCP",8.0,22.0,162939.0,1183.0,117374.0,1.01,4.0,0.0,72.04,0.0,4.0
59322,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Naresh","MALE",38.0,"GEN","IND",9.0,22.0,162939.0,1179.0,117374.0,1.0,436.0,0.37,72.04,0.0,4.0
59323,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Nota","None","","GEN","NOTA",10.0,22.0,162939.0,743.0,117374.0,0.63,108.0,0.09,72.04,0.0,4.0
59324,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Ram Kumar Rajk","MALE",41.0,"GEN","IND",11.0,22.0,162939.0,635.0,117374.0,0.54,45.0,0.04,72.04,0.0,4.0
59325,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Sayra Bano","FEMALE",35.0,"GEN","SP",12.0,22.0,162939.0,590.0,117374.0,0.5,5.0,0.0,72.04,0.0,4.0
59326,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Jasbant Singh","MALE",41.0,"GEN","IND",13.0,22.0,162939.0,585.0,117374.0,0.5,25.0,0.02,72.04,0.0,4.0
59327,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Ramswaroop","MALE",36.0,"GEN","IND",14.0,22.0,162939.0,560.0,117374.0,0.48,44.0,0.04,72.04,0.0,4.0
59328,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Jainendra Kumar Khare Jindu Baba","MALE",43.0,"GEN","AASP",15.0,22.0,162939.0,516.0,117374.0,0.44,5.0,0.0,72.04,0.0,4.0
59329,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Jai Prakash","MALE",27.0,"GEN","IND",16.0,22.0,162939.0,511.0,117374.0,0.44,45.0,0.04,72.04,0.0,4.0
59330,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Govind Sing Vathm","MALE",34.0,"GEN","IND",17.0,22.0,162939.0,466.0,117374.0,0.4,52.0,0.04,72.04,0.0,4.0
59331,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Ramnivas Kushwah","MALE",31.0,"GEN","IND",18.0,22.0,162939.0,414.0,117374.0,0.35,2.0,0.0,72.04,0.0,4.0
59332,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Rajesh Singh","MALE",26.0,"GEN","IND",19.0,22.0,162939.0,412.0,117374.0,0.35,7.0,0.01,72.04,0.0,4.0
59333,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Munna Lal Urf Kamal Kishor Kush","MALE",63.0,"GEN","BSCP",20.0,22.0,162939.0,405.0,117374.0,0.35,3.0,0.0,72.04,0.0,4.0
59334,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Chandrprakash","MALE",56.0,"GEN","IND",21.0,22.0,162939.0,402.0,117374.0,0.34,50.0,0.04,72.04,0.0,4.0
59335,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Amit Soni","MALE",34.0,"GEN","IND",22.0,22.0,162939.0,352.0,117374.0,0.3,19.0,0.02,72.04,0.0,4.0
59336,"2013","12","Madhya Pradesh","23",14.0,"Sewda","GEN","Man Singh","MALE",28.0,"GEN","IND",23.0,22.0,162939.0,333.0,117374.0,0.28,0.0,0.0,72.04,0.0,4.0
59337,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Ghanshyam Singh","MALE","","GEN","INC",1.0,14.0,171519.0,64810.0,122954.0,52.71,33268.0,27.06,71.69,0.0,4.0
59338,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Radhelal Baghel","MALE","","GEN","BJP",2.0,14.0,171519.0,31542.0,122954.0,25.65,13536.0,11.01,71.69,0.0,4.0
59339,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Lakhan Singh Yadav","MALE","","GEN","BSP",3.0,14.0,171519.0,18006.0,122954.0,14.64,15534.0,12.63,71.69,0.0,4.0
59340,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Parineeta Raje Beti Raja","FEMALE","","GEN","AAAP",4.0,14.0,171519.0,2472.0,122954.0,2.01,719.0,0.58,71.69,0.0,4.0
59341,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Nota","None","","GEN","NOTA",5.0,14.0,171519.0,1753.0,122954.0,1.43,766.0,0.62,71.69,0.0,4.0
59342,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Holkar Rishapal Singh Baghel","MALE","","GEN","IND",6.0,14.0,171519.0,987.0,122954.0,0.8,230.0,0.19,71.69,0.0,4.0
59343,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Rudra Pratap Singh","MALE","","GEN","RRM",7.0,14.0,171519.0,757.0,122954.0,0.62,307.0,0.25,71.69,0.0,4.0
59344,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Ram Kumar","MALE","","GEN","IND",8.0,14.0,171519.0,450.0,122954.0,0.37,32.0,0.03,71.69,0.0,4.0
59345,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Dr Niraj Gupta","MALE","","GEN","IND",9.0,14.0,171519.0,418.0,122954.0,0.34,9.0,0.01,71.69,0.0,4.0
59346,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Vaidh Ramkumar Gupta Uraf Vidhayak Ji","MALE","","GEN","JANADIP",10.0,14.0,171519.0,409.0,122954.0,0.33,95.0,0.08,71.69,0.0,4.0
59347,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Hardas Kushawa","MALE","","GEN","SP",11.0,14.0,171519.0,314.0,122954.0,0.26,8.0,0.01,71.69,0.0,4.0
59348,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Ramji Lal Kushwah","MALE","","GEN","BSCP",12.0,14.0,171519.0,306.0,122954.0,0.25,24.0,0.02,71.69,0.0,4.0
59349,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Rajaram","MALE","","GEN","IND",13.0,14.0,171519.0,282.0,122954.0,0.23,26.0,0.02,71.69,0.0,4.0
59350,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Sonu Sharma Pandokhar Sarkar","MALE","","GEN","SNVRP",14.0,14.0,171519.0,256.0,122954.0,0.21,64.0,0.05,71.69,0.0,4.0
59351,"2018","12","Madhya Pradesh","23",15.0,"Sewda","GEN","Brajesh Kumar Banshkar","MALE","","GEN","IND",15.0,14.0,171519.0,192.0,122954.0,0.16,0.0,0.0,71.69,0.0,4.0
59352,"2013","12","Madhya Pradesh","23",14.0,"Shahpura","ST","Omprakash Dhurwey","MALE",48.0,"ST","BJP",1.0,8.0,232613.0,76796.0,179377.0,42.81,32681.0,18.22,77.11,0.0,4.0
59353,"2013","12","Madhya Pradesh","23",14.0,"Shahpura","ST","Ganga Bai","FEMALE",75.0,"ST","INC",2.0,8.0,232613.0,44115.0,179377.0,24.59,22841.0,12.73,77.11,0.0,4.0
59354,"2013","12","Madhya Pradesh","23",14.0,"Shahpura","ST","Dr Chain Singh Bhavedi","MALE",47.0,"ST","ABGP",3.0,8.0,232613.0,21274.0,179377.0,11.86,2869.0,1.6,77.11,0.0,4.0
59355,"2013","12","Madhya Pradesh","23",14.0,"Shahpura","ST","Aman Singh Porte","MALE",53.0,"ST","GGP",4.0,8.0,232613.0,18405.0,179377.0,10.26,11191.0,6.24,77.11,0.0,4.0
59356,"2013","12","Madhya Pradesh","23",14.0,"Shahpura","ST","Nota","None","","ST","NOTA",5.0,8.0,232613.0,7214.0,179377.0,4.02,3199.0,1.78,77.11,0.0,4.0
59357,"2013","12","Madhya Pradesh","23",14.0,"Shahpura","ST","Surendra Singh","MALE",49.0,"ST","IND",6.0,8.0,232613.0,4015.0,179377.0,2.24,1240.0,0.69,77.11,0.0,4.0
59358,"2013","12","Madhya Pradesh","23",14.0,"Shahpura","ST","Pyare Lal Mande","MALE",65.0,"ST","BSCP",7.0,8.0,232613.0,2775.0,179377.0,1.55,330.0,0.18,77.11,0.0,4.0
59359,"2013","12","Madhya Pradesh","23",14.0,"Shahpura","ST","Dharam Singh Masram","MALE",65.0,"ST","SP",8.0,8.0,232613.0,2445.0,179377.0,1.36,107.0,0.06,77.11,0.0,4.0
59360,"2013","12","Madhya Pradesh","23",14.0,"Shahpura","ST","Basant Kumar Saiyam","MALE",43.0,"ST","IND",9.0,8.0,232613.0,2338.0,179377.0,1.3,0.0,0.0,77.11,0.0,4.0
59361,"2018","12","Madhya Pradesh","23",15.0,"Shahpura","ST","Bhoopendra Maravi Bablu","MALE","","ST","INC",1.0,7.0,245980.0,88687.0,194547.0,45.59,33960.0,17.46,79.09,0.0,4.0
59362,"2018","12","Madhya Pradesh","23",15.0,"Shahpura","ST","Omprakash Dhurwey","MALE","","ST","BJP",2.0,7.0,245980.0,54727.0,194547.0,28.13,23772.0,12.22,79.09,0.0,4.0
59363,"2018","12","Madhya Pradesh","23",15.0,"Shahpura","ST","Ranjeet Singh Maravi","MALE","","ST","GGP",3.0,7.0,245980.0,30955.0,194547.0,15.91,24412.0,12.55,79.09,0.0,4.0
59364,"2018","12","Madhya Pradesh","23",15.0,"Shahpura","ST","Nota","None","","ST","NOTA",4.0,7.0,245980.0,6543.0,194547.0,3.36,413.0,0.21,79.09,0.0,4.0
59365,"2018","12","Madhya Pradesh","23",15.0,"Shahpura","ST","Amar Singh Marko","MALE","","ST","AAAP",5.0,7.0,245980.0,6130.0,194547.0,3.15,3199.0,1.64,79.09,0.0,4.0
59366,"2018","12","Madhya Pradesh","23",15.0,"Shahpura","ST","Anek Singh Maravi","MALE","","ST","IND",6.0,7.0,245980.0,2931.0,194547.0,1.51,345.0,0.18,79.09,0.0,4.0
59367,"2018","12","Madhya Pradesh","23",15.0,"Shahpura","ST","Gawlu Singh Markam","MALE","","ST","BSP",7.0,7.0,245980.0,2586.0,194547.0,1.33,598.0,0.31,79.09,0.0,4.0
59368,"2018","12","Madhya Pradesh","23",15.0,"Shahpura","ST","Shambhu Singh Maravi","MALE","","ST","IND",8.0,7.0,245980.0,1988.0,194547.0,1.02,0.0,0.0,79.09,0.0,4.0
59369,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Arun Bhimawad","MALE",44.0,"GEN","BJP",1.0,11.0,201009.0,76911.0,164539.0,46.74,1938.0,1.18,81.86,0.0,4.0
59370,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Karada Hukum Singh","MALE",56.0,"GEN","INC",2.0,11.0,201009.0,74973.0,164539.0,45.57,72215.0,43.89,81.86,0.0,4.0
59371,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Amin Lala Aman","MALE",59.0,"GEN","BSP",3.0,11.0,201009.0,2758.0,164539.0,1.68,357.0,0.22,81.86,0.0,4.0
59372,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Nota","None","","GEN","NOTA",4.0,11.0,201009.0,2401.0,164539.0,1.46,626.0,0.38,81.86,0.0,4.0
59373,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Sitaram","MALE",28.0,"GEN","IND",5.0,11.0,201009.0,1775.0,164539.0,1.08,149.0,0.09,81.86,0.0,4.0
59374,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Manohar Singh Katariya","MALE",35.0,"GEN","BA S D",6.0,11.0,201009.0,1626.0,164539.0,0.99,311.0,0.19,81.86,0.0,4.0
59375,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Rajesh Sorashtriya","MALE",34.0,"GEN","IND",7.0,11.0,201009.0,1315.0,164539.0,0.8,76.0,0.05,81.86,0.0,4.0
59376,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Advocate Mohammad Yunus Khan","MALE",52.0,"GEN","IND",8.0,11.0,201009.0,1239.0,164539.0,0.75,565.0,0.34,81.86,0.0,4.0
59377,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Dilip Singh Rajput","MALE",38.0,"GEN","IND",9.0,11.0,201009.0,674.0,164539.0,0.41,298.0,0.18,81.86,0.0,4.0
59378,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Neeraj Patidar","MALE",27.0,"GEN","IND",10.0,11.0,201009.0,376.0,164539.0,0.23,117.0,0.07,81.86,0.0,4.0
59379,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Darbar Jaisingh","MALE",40.0,"GEN","IND",11.0,11.0,201009.0,259.0,164539.0,0.16,27.0,0.02,81.86,0.0,4.0
59380,"2013","12","Madhya Pradesh","23",14.0,"Shajapur","GEN","Kamal Parmar","MALE",33.0,"GEN","IND",12.0,11.0,201009.0,232.0,164539.0,0.14,0.0,0.0,81.86,0.0,4.0
